"practice_code","practice_name","postcode","subicb_code","imd_score","imd_decile"
"A88001","VICTORIA MEDICAL CENTRE","NE31 1NU","00N",30.7405563321219,3
"A88002","FARNHAM MEDICAL CTR.","NE33 4QY","00N",35.6817036779612,2
"A88003","MARSDEN RD. HEALTH CENTRE","NE34 6RE","00N",29.0229233597285,3
"A88004","MAYFIELD MEDICAL GROUP","NE32 5SE","00N",33.6057248082946,2
"A88005","WENLOCK ROAD SURGERY","NE34 9BP","00N",39.1672437611408,2
"A88006","TALBOT MEDICAL CENTRE","NE34 0BX","00N",38.6154699405139,2
"A88007","WAWN STREET SURGERY","NE33 4DX","00N",32.466725399872,3
"A88008","TRINITY MEDICAL CENTRE","NE33 5DU","00N",38.1030396054862,2
"A88009","DR THORNILEY-WALKER & PARTNERS","NE35 9AN","00N",20.3410801005183,6
"A88010","ALBERT ROAD SURGERY","NE32 5AG","00N",34.0814058116232,2
"A88012","ELLISON VIEW SURGERY","NE31 2SP","00N",32.4666638132296,3
"A88013","CENTRAL SURGERY","NE34 8PS","00N",31.8320584909539,3
"A88014","WEST VIEW SURGERY","NE33 4JP","00N",38.2036456776948,2
"A88015","ST GEORGE & RIVERSIDE MEDICAL PRACTICE","NE33 5DU","00N",38.1330420385834,2
"A88016","COLLIERY COURT MEDICAL GROUP","NE35 9AN","00N",19.837986940988,6
"A88022","THE GLEN MEDICAL GROUP","NE31 1NU","00N",30.2100398948653,3
"A88023","WHITBURN SURGERY","SR6 7EE","00N",16.2625873522237,7
"A88025","THE G.P.SUITE","NE32 3UX","00N",35.3872772755939,2
"A88601","IMEARY STREET PRACTICE","NE33 4EG","00N",29.8197459100205,3
"A88608","RAVENSWORTH SURGERY","NE33 3ET","00N",34.0129444633152,2
"A88613","EAST WING PRACTICE","NE32 3UX","00N",35.9356858548585,2
"A89001","DEERNESS PARK MEDICAL GROUP","SR2 8AD","00P",39.2525553239017,2
"A89002","RIVERVIEW SURGERY","SR1 2HJ","00P",44.4316626378607,1
"A89004","HETTON GROUP PRACTICE","DH5 9EZ","00P",35.8630161694769,2
"A89005","VILLETTE SURGERY","SR2 8AX","00P",32.9677447039652,2
"A89006","WEARSIDE MEDICAL PRACTICE - PALLION","SR4 7XF","00P",34.616275733402,2
"A89007","PALLION FAMILY PRACTICE","SR4 7XF","00P",31.5892828716348,3
"A89008","RED HOUSE MEDICAL CENTRE","SR5 5PS","00P",41.7330032723773,1
"A89009","HERRINGTON MEDICAL CENTRE","DH4 4LE","00P",24.6071923459794,5
"A89010","DR STEPHENSON & PARTNERS","NE37 2PU","00P",26.2771073954984,4
"A89011","JOSHI NA","SR3 2AN","00P",25.401619250617,4
"A89012","GALLERIES MEDICAL PRACTICE","NE38 7NQ","00P",26.184261900386,4
"A89013","THE NEW CITY MEDICAL GROUP","SR1 2QB","00P",39.3686740506329,2
"A89015","FULWELL MEDICAL CENTRE,","SR6 8DZ","00P",12.6653521049754,9
"A89016","ST BEDE MEDICAL CENTRE","SR6 0QQ","00P",25.5504446323861,4
"A89017","MILLFIELD MEDICAL GROUP","SR4 7AF","00P",33.8368705941956,2
"A89018","ASHBURN MEDICAL CENTRE","SR2 8JG","00P",38.583133148405,2
"A89019","BRIDGE VIEW MEDICAL GROUP","SR5 2LT","00P",43.6025054723696,1
"A89020","FORGE MEDICAL PRACTICE","SR4 6QE","00P",32.9205142345002,2
"A89021","KEPIER MEDICAL PRACTICE","DH4 5EQ","00P",27.4372062515086,4
"A89022","CONCORD MEDICAL PRACTICE","NE37 2PU","00P",26.0515750665146,4
"A89023","HOUGHTON MEDICAL GROUP,","DH4 4DN","00P",28.1490013913483,4
"A89024","THE BROADWAY MEDICAL PRACTICE","SR3 4HG","00P",32.9516576898118,2
"A89025","SUNDERLAND GP ALLIANCE MEDICAL PRACTICE","NE38 7NQ","00P",31.1209379008036,3
"A89026","NEW WASHINGTON MEDICAL GROUP","NE37 2PU","00P",27.7204185329221,4
"A89027","SPRINGWELL MEDICAL GROUP","SR3 4HG","00P",34.5646180413184,2
"A89028","GRANGEWOOD SURGERY","DH4 4RB","00P",22.7890589789957,5
"A89030","WESTBOURNE MEDICAL GROUP","DH4 4RW","00P",27.1208189274448,4
"A89031","HYLTON MEDICAL GROUP","SR4 7XF","00P",32.4490675389648,3
"A89032","NEW SILKSWORTH MEDICAL PRACTICE","SR3 2AN","00P",24.1456726848565,5
"A89034","PARK LANE PRACTICE","SR2 7BA","00P",28.6018823086575,3
"A89035","SOUTHLANDS MEDICAL GROUP","SR2 0RX","00P",26.3644153669725,4
"A89036","CASTLETOWN MEDICAL CENTRE","SR5 3EX","00P",35.8642554054054,2
"A89040","MONKWEARMOUTH HEALTH CENTRE","SR6 0AB","00P",27.7234718931725,4
"A89041","HAPPY HOUSE SURGERY","SR3 4BY","00P",35.2641449683322,2
"A89614","SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG","SR4 0LS","00P",31.163933855953,3
"A89616","RICKLETON MEDICAL CENTRE","NE38 9EH","00P",19.2818572675687,6
"A89617","I J HEALTHCARE","NE38 9AB","00P",26.3090194126431,4
"A89623","CHESTER SURGERY","SR4 7TU","00P",27.9982890823359,4
"B81002","CHP LTD - BRANSHOLME","HU7 4DW","03F",47.0173960332694,1
"B81003","BEACON MEDICAL","DN35 8EB","03H",24.619222713502,5
"B81004","EASTGATE MEDICAL GROUP, HORNSEA","HU18 1LP","02Y",20.4390723636656,6
"B81005","THE CENTRAL SURGERY BARTON","DN18 5ER","03K",18.735098228381,6
"B81006","HUMBER PRIMARY CARE","YO15 2QW","02Y",30.8936977936792,3
"B81007","WINTERTON MEDICAL PRACTICE","DN15 9TA","03K",17.1488225624165,7
"B81008","EAST HULL FAMILY PRACTICE","HU9 2LJ","03F",38.2402136666332,2
"B81009","MARKET WEIGHTON GROUP PRACTICE","YO43 3FF","02Y",9.64257755669662,10
"B81010",NA,"Unknown","UNK",12.3074566055931,9
"B81011","KINGSTON HEALTH (HULL)","HU3 5QE","03F",38.3040219589419,2
"B81012","DR AP KUMAR","DN31 3AE","03H",42.3276238394729,1
"B81013","MONTAGUE MEDICAL PRACTICE","DN14 6JD","02Y",23.1643637085792,5
"B81014",NA,"Unknown","UNK",33.1088783343213,2
"B81015","CLEE MEDICAL CENTRE","DN35 7XE","03H",31.5690532262649,3
"B81016","PELHAM MEDICAL GROUP","DN31 1QZ","03H",37.1536769773718,2
"B81017","KINGSTON MEDICAL GROUP","HU3 1TY","03F",51.8454823107663,1
"B81018","ORCHARD 2000 GROUP","HU6 9BS","03F",51.5656160841459,1
"B81020","THE SUTTON MANOR SURGERY","HU7 4PT","03F",31.5099903480152,3
"B81022","CAMBRIDGE AVENUE MEDICAL CENTRE","DN16 3LG","03K",18.9915710782492,6
"B81023","THE CHANTRY HEALTH GROUP","DN31 1QZ","03H",35.4556392288349,2
"B81024","WILLERBY AND SWANLAND SURGERY","HU10 7JR","02Y",4.99625983341046,10
"B81025","HOLDERNESS HEALTH","HU19 2PZ","02Y",21.9348527908579,5
"B81026","ANCORA MEDICAL PRACTICE","DN16 2AB","03K",29.6250330954548,3
"B81027","ST ANDREWS SURGERY","HU3 4BB","03F",49.5273242059146,1
"B81029","THE SNAITH AND RAWCLIFFE MEDICAL GROUP","DN14 9DY","02Y",11.4685981616991,9
"B81030","SCARTHO MEDICAL CENTRE","DN33 3JF","03H",13.9063464419476,8
"B81031","FIELDHOUSE MEDICAL GROUP","DN34 4GB","03H",28.5001457546395,4
"B81032","WILBERFORCE SURGERY","HU1 3SA","03F",49.3576004424779,1
"B81034","LEVEN & BEEFORD MEDICAL PRACTICE","HU17 5NL","02Y",12.4320354037267,9
"B81035","THE AVENUES MEDICAL CENTRE","HU5 3TJ","03F",25.2627649058207,4
"B81036","POCKLINGTON GROUP PRACTICE","YO42 2BS","03Q",9.76022164776518,10
"B81037","THE PARK SURGERY","YO25 6EB","02Y",14.1577314981049,8
"B81038","THE OAKS MEDICAL CENTRE","HU4 6RF","03F",36.8150599260824,2
"B81039","THE ROXTON PRACTICE","DN40 1JW","03H",31.3745437587063,3
"B81040","DR JAD WEIR & PARTNERS","HU9 5HH","03F",47.4093122821407,1
"B81041","GILBERDYKE HEALTH CENTRE","HU15 2UL","02Y",11.7154824104235,9
"B81042","MANOR ROAD SURGERY","HU17 7BZ","02Y",10.7618840746716,9
"B81043","SOUTH AXHOLME PRACTICE","DN9 1EP","03K",11.4118559640413,9
"B81045","ASHBY TURN PRIMARY CARE PARTNERS","DN16 2UT","03K",26.6819870232632,4
"B81046","THE BRIDGE GROUP PRACTICE","HU6 9BX","03F",52.8419730217993,1
"B81047","WOLSELEY MEDICAL CENTRE","HU3 1DS","03F",45.7078002151116,1
"B81048","MODALITY PARTNERSHIP (HULL)","HU5 2NT","03F",30.3637973933232,3
"B81051","OLD FIRE STATION SURGERY","HU17 8JW","02Y",10.1607061535378,9
"B81052","PRINCES MEDICAL CENTRE","HU5 3QA","03F",37.7078007487521,2
"B81054","CLIFTON HOUSE MEDICAL CENTRE","HU5 2ST","03F",42.345591191285,1
"B81055","THE LYNTON PRACTICE","DN35 0LN","03H",20.7612804232804,6
"B81058","SYDENHAM GROUP PRACTICE","HU3 4BB","03F",49.6473716425006,1
"B81060","FIELD HOUSE SURGERY, BRIDLINGTON","YO15 2AT","02Y",36.2963117050394,2
"B81061","THE RIDINGS MEDICAL GROUP","HU15 2JG","02Y",6.56239178604192,10
"B81063","BRIDGE STREET SURGERY","DN20 8NT","03K",16.5861968857613,7
"B81064","CHURCH LANE MEDICAL CENTRE","DN15 7AN","03K",25.582120456012,4
"B81065","TRENT VIEW MEDICAL PRACTICE","DN17 3DR","03K",18.9865943213783,6
"B81068","BARTHOLOMEW MEDICAL GROUP","DN14 6RU","02Y",22.2502315972222,5
"B81069","PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON","YO16 4LZ","02Y",34.0863059265855,2
"B81070","PRACTICE ONE","YO16 4LZ","02Y",34.3336749226006,2
"B81074","CITY HEALTH PRACTICE LTD","HU9 2LR","03F",44.2283921358629,1
"B81075","HASTINGS MEDICAL CENTRE","HU5 5BE","03F",27.6425308936622,4
"B81077","WOODFORD MEDICAL PRACTICE","DN34 4GB","03H",27.9387026334665,4
"B81082","NORTH BEVERLEY MEDICAL CENTRE","HU17 7JY","02Y",7.96855592402774,10
"B81085","BURNBRAE MEDICAL PRACTICE","HU8 8JS","03F",27.833044339039,4
"B81087","BIRKWOOD MEDICAL CENTRE","DN34 5DX","03H",32.5108243211053,3
"B81088","HOWDEN MEDICAL PRACTICE","DN14 7DD","02Y",11.001511734627,9
"B81090","THE OSWALD ROAD MEDICAL SURGERY","DN15 7PG","03K",29.5134356413671,3
"B81091","LITTLEFIELD SURGERY","DN34 4GB","03H",27.8148100661278,4
"B81092","THE MEDICAL CENTRE, DRIFFIELD","YO25 6UH","02Y",14.6308273030768,8
"B81095","CHP LTD - FIELD VIEW","HU6 7HP","03F",25.9914977660972,4
"B81097","DELTA HEALTHCARE","HU9 3JA","03F",38.3501016832704,2
"B81099","THE KIRTON LINDSEY AND SCOTTER SURGERY","DN21 4PQ","03K",14.6641533794672,8
"B81100","DR AC MILNER","HU10 6QJ","02Y",11.7664692804208,9
"B81101","GREENGATES MEDICAL GROUP","HU17 0HB","02Y",12.5703609567972,9
"B81104","CAMPUS HEALTH CENTRE","HU5 2EG","03F",25.5446342902084,4
"B81108","DR A SINHA","DN31 2BH","03H",27.5301461487821,4
"B81109","RIVERSIDE SURGERY","DN20 8AS","03K",16.496766312113,7
"B81112","JAMES ALEXANDER FAMILY PRACTICE","HU7 4DW","03F",42.9132996956216,1
"B81113","CEDAR MEDICAL PRACTICE","DN16 2AB","03K",27.9808901248301,4
"B81118","WEST COMMON LANE TEACHING PRACTICE","DN17 1YH","03K",32.8792107169623,3
"B81119","GOODHEART SURGERY","HU7 4DW","03F",46.3417635653089,1
"B81603","ROXTON AT WEELSBY VIEW","DN32 9SW","03H",38.755625,2
"B81606","STIRLING MEDICAL CENTRE (MATHEWS)","DN31 3AE","03H",43.9291131764706,1
"B81616","DR GT HENDOW'S PRACTICE","HU7 4DW","03F",37.8721957478006,2
"B81617","THE BIRCHES MEDICAL PRACTICE","DN15 6HX","03K",33.1477666000444,2
"B81619","PARK VIEW SURGERY","HU13 9AJ","02Y",13.9806599516519,8
"B81620",NA,"Unknown","UNK",39.4527945389436,2
"B81628","BARNETBY MEDICAL CENTRE","DN38 6HZ","03K",16.7824145854146,7
"B81631","DRS RAUT AND THOUFEEQ","HU7 5DD","03F",42.7182938634399,1
"B81635","LAURBEL SURGERY","HU11 4AR","03F",20.1377366589327,6
"B81642","DR OZ QURESHI","DN35 0LN","03H",21.0177979287091,6
"B81645","EAST PARK PRACTICE","HU9 3JA","03F",34.8306508832188,2
"B81647","WEST TOWN SURGERY","DN18 5PU","03K",18.7089520295203,6
"B81648","THE KILLINGHOLME SURGERY","DN40 3EL","03K",23.3150577172503,5
"B81653","KING STREET MEDICAL CENTRE","HU16 5QJ","02Y",13.8507943619774,8
"B81655","GREENLANDS SURGERY","DN31 3AE","03H",30.7340434033758,3
"B81656","RAJ MEDICAL CENTRE","DN34 5LP","03H",46.3080277156907,1
"B81658",NA,"Unknown","UNK",18.5385120900961,6
"B81663","CORE CARE FAMILY PRACTICE","DN31 2BH","03H",29.4110970576997,3
"B81664",NA,"Unknown","UNK",46.8208622661123,1
"B81665","HEALING PARTNERSHIP","DN41 7JB","03H",13.188296739579,8
"B81666","DR MITCHELL","HU14 3DB","02Y",4.21566344195519,10
"B81675","HAXBY GROUP CALVERT & NEWINGTON","HU3 6BX","03F",41.1098742687715,1
"B81697","DR P SURESH BABU","DN32 9EF","03H",36.7964664478483,2
"B82002","MILLFIELD SURGERY","YO61 3JR","03Q",11.0542614946426,9
"B82004","NIDDERDALE GROUP PRACTICE","HG3 5AT","42D",11.9123824798349,9
"B82005","PRIORY MEDICAL GROUP","YO24 3WX","03Q",14.0364889230397,8
"B82007","TOWNHEAD SURGERY","BD24 9JA","36J",13.1685942695807,8
"B82008","NORTH HOUSE SURGERY","HG4 1HL","42D",11.9274546529502,9
"B82010","RIPON SPA SURGERY","HG4 2BE","42D",11.7476333460511,9
"B82011","SHERBURN SURGERY","YO17 8PH","42D",19.452520911865,6
"B82012","THE LEEDS ROAD PRACTICE","HG2 8AY","42D",6.33567530872621,10
"B82013","THE MOSS PRACTICE","HG1 5JP","42D",11.3696384378212,9
"B82014","KINGSWOOD SURGERY","HG2 7SA","42D",10.7484321465813,9
"B82016","EAST PARADE SURGERY","HG1 5AR","42D",11.7204185209003,9
"B82017","WHITBY GROUP PRACTICE","YO21 1SD","42D",24.1418426794676,5
"B82018","ESCRICK SURGERY","YO19 6LE","03Q",7.9020626509905,10
"B82019","TOPCLIFFE SURGERY","YO7 3RP","42D",11.0767331460674,9
"B82021","DALTON TERRACE SURGERY","YO24 4DB","03Q",10.9604025667004,9
"B82022","GREAT AYTON SURGERY","TS9 6BL","42D",10.3150520981508,9
"B82023","CATTERICK VILLAGE SURGERY","DL10 7LD","42D",14.1342829721362,8
"B82024","EASTFIELD MEDICAL CENTRE","YO11 3LJ","42D",35.434991744186,2
"B82025","DERWENT PRACTICE","YO17 9RF","42D",16.9623955391758,7
"B82026","HAXBY GROUP PRACTICE","YO32 2LL","03Q",10.5918831090641,9
"B82027","THE SPA SURGERY","HG1 5AR","42D",10.7405707221244,9
"B82029","DOCTORS LANE SURGERY","DL11 7TH","42D",12.3358422839506,9
"B82030","DR AKESTER & PARTNERS","HG4 3SE","42D",12.975017053206,8
"B82031","SHERBURN GROUP PRACTICE","LS25 6ED","03Q",9.4810399318698,10
"B82032","CHURCH LANE SURGERY","YO51 9BD","42D",10.1680404058544,9
"B82033","PICKERING MEDICAL PRACTICE","YO18 8BL","03Q",14.1869556956159,8
"B82034","QUAKERS LANE SURGERY","DL10 4BB","42D",11.8035424596194,9
"B82035","SCORTON MEDICAL CENTRE","DL10 6HB","42D",9.79858465829847,10
"B82036","DR INGRAM & PTRS","HG4 2AX","42D",12.0933708600427,9
"B82037","FILEY SURGERY","YO14 9AE","42D",24.6694901697945,5
"B82038","CENTRAL HEALTHCARE","YO11 1UB","42D",32.0026582953376,3
"B82041","BEECH TREE SURGERY","YO8 9AJ","03Q",12.4490933603587,9
"B82042","LAMBERT MEDICAL CENTRE","YO7 1LU","42D",13.5483262908012,8
"B82044","STOKESLEY SURGERY","TS9 5DY","42D",11.8875484785691,9
"B82045","CENTRAL DALES PRACTICE","DL8 3QR","42D",12.8889509145636,8
"B82046","STAITHES SURGERY","TS13 5AY","42D",28.5369755620723,3
"B82047","UNITY HEALTH","YO10 5LA","03Q",8.45479880936274,10
"B82049","THIRSK DOCTORS SURGERY","YO7 1LG","42D",13.5455055365146,8
"B82050","MOWBRAY HOUSE SURGERY","DL7 8FW","42D",13.1823255295429,8
"B82053","DYNELEY HOUSE SURGERY","BD23 2HZ","36J",14.1443648244959,8
"B82054","SCARBOROUGH MEDICAL GROUP","YO12 6UB","42D",21.4440318760152,6
"B82057","SPRINGBANK SURGERY","YO26 8BN","42D",9.58341910677314,10
"B82059","CHURCH AVENUE MEDICAL GROUP","HG1 4HG","42D",12.2701715331808,9
"B82060","EASTGATE MEDICAL GROUP","HG5 0AD","42D",11.798051962498,9
"B82061","BENTHAM MEDICAL PRACTICE","LA2 7JP","01K",13.8808005744768,8
"B82062","EGTON SURGERY","YO21 1TX","42D",20.2835382534776,6
"B82063","AYTON AND SNAINTON MEDICAL PRACTICE","YO13 9JF","42D",12.2820245865491,9
"B82064","TOLLERTON SURGERY","YO61 1AG","03Q",8.6605137186223,10
"B82066","GLEBE HOUSE SURGERY","DL8 2AT","42D",10.1134505265353,9
"B82067","STOCKWELL ROAD SURGERY","HG5 0JY","42D",10.3997292788651,9
"B82068","HELMSLEY SURGERY","YO62 5HD","03Q",14.5519884863802,8
"B82069","BEECH HOUSE SURGERY","HG5 0UB","42D",10.1445820772814,9
"B82071","THE OLD SCHOOL MEDICAL PRACTICE","YO23 3UA","03Q",5.5838752,10
"B82072","THE FRIARY SURGERY","DL10 4UJ","42D",11.6541526759531,9
"B82073","SOUTH MILFORD SURGERY","LS25 5AA","03Q",11.1189627226956,9
"B82074","POSTERNGATE SURGERY","YO8 4QH","03Q",16.2020721124578,7
"B82075","MAYFORD HOUSE SURGERY","DL7 8AW","42D",13.5137783322936,8
"B82077","KIRKBYMOORSIDE SURGERY","YO62 6AR","03Q",14.7248460508701,8
"B82078","LEYBURN MEDICAL PRACTICE","DL8 5EP","42D",11.8860971719829,9
"B82079","STILLINGTON SURGERY","YO61 1LL","03Q",12.7942467132867,9
"B82080","MY HEALTH GROUP","YO32 5UA","03Q",7.17613767552723,10
"B82081","ELVINGTON MEDICAL PRACTICE","YO41 4DY","03Q",5.26608719082493,10
"B82083","YORK MEDICAL GROUP","YO24 4HD","03Q",13.6840247448749,8
"B82086","THE DANBY PRACTICE","YO21 2PA","42D",23.984027628866,5
"B82088","BROOK SQUARE SURGERY","YO12 7AS","42D",32.6256633295194,3
"B82091","PARK PARADE SURGERY","HG1 5AR","42D",10.3490764140342,9
"B82097","SCOTT ROAD MEDICAL CENTRE","YO8 4BL","03Q",19.1760542069721,6
"B82098","JORVIK GILLYGATE PRACTICE","YO1 7NP","03Q",12.4678101473667,9
"B82100","FRONT STREET SURGERY","YO24 3BZ","03Q",15.3123796215065,8
"B82101","SLEIGHTS AND SANDSEND MEDICAL PRACTICE","YO22 5DP","42D",19.8154916682628,6
"B82104","HAREWOOD MEDICAL PRACTICE","DL9 3JD","42D",12.4709521365328,9
"B82105","TADCASTER MEDICAL CENTRE","LS24 8HD","03Q",10.8228306684433,9
"B82106","HACKNESS ROAD SURGERY","YO12 5SD","42D",17.9587167572911,7
"B82609","AMPLEFORTH SURGERY","YO62 4EF","42D",14.5253358739837,8
"B82619","TERRINGTON SURGERY","YO60 6PS","03Q",12.9490746971736,8
"B82622","REETH MEDICAL CENTRE","DL11 6SU","42D",16.8969987445072,7
"B82628","HUNMANBY SURGERY","YO14 0NN","42D",21.4174861248761,6
"B83002","ILKLEY & WHARFEDALE MEDICAL PRACTICE","LS29 8TQ","36J",8.14264708186447,10
"B83005","THORNBURY MEDICAL PRACTICE","BD3 7HZ","36J",49.5721152263375,1
"B83008","LING HOUSE MEDICAL CENTRE","BD21 2JH","36J",40.7896073847146,1
"B83009","SUNNYBANK & COWGILL MEDICAL PRACTICE","BD12 9NG","36J",32.8324142120044,3
"B83010","PARKLANDS MEDICAL PRACTICE","BD6 2DD","36J",43.3526771909118,1
"B83012","MANOR MEDICAL PRACTICE","BD8 9PB","36J",40.7730846899407,1
"B83014","BINGLEY MEDICAL PRACTICE","BD16 4RP","36J",15.0214498859316,8
"B83015","TONG MEDICAL PRACTICE","BD4 9QA","36J",49.2305933477617,1
"B83016","FARROW MEDICAL CENTRE","BD3 0HX","36J",48.4706157407407,1
"B83017","HORTON BANK PRACTICE","BD7 4PL","36J",31.8349741837509,3
"B83018","IDLE MEDICAL CENTRE","BD10 8RU","36J",25.6350162429952,4
"B83019","GRANGE PARK SURGERY","LS29 7HG","36J",6.62473977371627,10
"B83020","THE WILLOWS MEDICAL CTR.","BD13 2GD","36J",21.9603000466092,5
"B83022","BAILDON MEDICAL PRACTICE","BD17 5NH","36J",12.486880818359,9
"B83025","LITTLE HORTON LANE MEDICAL CENTRE - RAJA","BD5 0NX","36J",47.9822143520669,1
"B83026","PRIMROSE SURGERY","BD3 0BS","36J",52.5360077931279,1
"B83028","WIBSEY & QUEENSBURY MED P","BD6 1TD","36J",30.5126924570161,3
"B83029","LOW MOOR SURGERY","BD12 0TH","36J",30.2573568776866,3
"B83030","THORNTON & DENHOLME MEDICAL PRACTICE","BD13 3LG","36J",25.9634345486492,4
"B83031","OAK GLEN SURGERY","BD16 3PA","36J",12.907736318408,8
"B83032","BRADFORD MOOR PRACTICE","BD3 8QH","36J",49.519964962367,1
"B83033","MODALITY PARTNERSHIP (AWC)","BD21 1LA","36J",23.5985101481515,5
"B83034","GRANGE MEDICAL CENTRE","BD7 3AH","36J",44.4743982478817,1
"B83035","HORTON PARK MEDICAL PRACTICE","BD7 3EG","36J",49.0760357521442,1
"B83037","THE WILSDEN MEDICAL PRACTICE","BD15 0NJ","36J",13.2362345788849,8
"B83038","LEYLANDS LANE MEDICAL PRACTICE","BD9 5PZ","36J",34.8864677471117,2
"B83039","THE SALTAIRE & WINDHILL MEDICAL P'SHIP","BD18 1QB","36J",24.1416701228399,5
"B83041","BOWLING HALL MED PRACTICE","BD4 7SS","36J",47.4077573091312,1
"B83042","ROOLEY LANE MED. CENTRE","BD4 7SS","36J",44.0337267485585,1
"B83045","HOLLYNS HEALTH & WELLBEING - CLAYTON","BD14 6NF","36J",36.3160089611179,2
"B83051","BRADFORD STUDENT HEALTH SERVICE","BD5 0HR","36J",38.5254028574918,2
"B83052","KENSINGTON PARTNERSHIP","BD8 9LB","36J",47.4474213424116,1
"B83054","HAIGH HALL MEDICAL PRACTICE","BD10 9AZ","36J",32.8356246706192,3
"B83055","THE RIDGE MEDICAL PRACT.","BD7 3JX","36J",44.8933109944541,1
"B83056","MOORSIDE SURGERY","BD2 3AA","36J",33.3007660276755,2
"B83058","THE AVICENNA MEDICAL PRACTICE","BD3 8QH","36J",50.3932498702647,1
"B83062","ASHCROFT SURGERY","BD10 0JE","36J",40.1161820860342,1
"B83063","SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","BD18 3EG","36J",31.3172580549074,3
"B83064","THE ROCKWELL AND WROSE PRACTICE","BD2 1QG","36J",32.8264480706648,3
"B83067","THE SPRINGFIELD SURGERY (BINGLEY)","BD16 4RP","36J",15.6297330905307,7
"B83602",NA,"Unknown","UNK",44.9559562952243,1
"B83604","THE LISTER SURGERY","BD8 8RA","36J",48.2715070993915,1
"B83611","NEW OTLEY ROAD MEDICAL PRACTICE","BD3 0BS","36J",49.6884062792251,1
"B83614","PICTON MEDICAL CENTRE","BD8 8RA","36J",49.1157032542154,1
"B83617",NA,"Unknown","UNK",47.6797368220015,1
"B83620","ADDINGHAM SURGERY","LS29 0LZ","36J",8.60728638497653,10
"B83621","DR A AZAM & PARTNERS","BD7 3EG","36J",45.8834247427614,1
"B83622","DR IA GILKAR & PARTNERS","BD8 9LB","36J",46.7623592076006,1
"B83624","I G MEDICAL","LS29 8TH","36J",8.66532855221874,10
"B83626","VALLEY VIEW SURGERY","BD2 4RA","36J",47.9326905457341,1
"B83627","FRIZINGHALL MEDICAL CENTRE","BD9 4LH","36J",38.2361438848921,2
"B83628","CLARENDON MEDICAL CENTRE","BD8 7RT","36J",52.6646290499124,1
"B83629","PEEL PARK SURGERY","BD2 4RA","36J",44.1992597958512,1
"B83641","ASHWELL MEDICAL CENTRE","BD8 9DP","36J",49.4443590129024,1
"B83642","THE CITY MEDICAL PRACTICE","BD8 8RA","36J",47.9883701909376,1
"B83653","DR GILKAR","BD5 0NX","36J",49.4880687115215,1
"B83657","BEVAN HEALTHCARE CIC","BD1 3LS","36J",49.6935175930648,1
"B83659","PARK GRANGE MEDICAL CENTRE","BD7 2BL","36J",41.9256826643397,1
"B83660","BILTON MEDICAL CENTRE","BD8 8JT","36J",50.2044856150794,1
"B83661","MOOR PARK MEDICAL PRACTICE","BD3 8QH","36J",47.5353176589987,1
"B84001","STATION ROAD SURGERY","HX6 3AB","02T",26.4536161109472,4
"B84003","RYDINGS HALL SURGERY","HD6 1AT","02T",20.950554646477,6
"B84004","HEBDEN BRIDGE GROUP PRACTICE","HX7 7BZ","02T",18.1030553737189,7
"B84005","ROSEGARTH SURGERY","HX1 2HB","02T",24.2759260403592,5
"B84006","TODMORDEN GROUP PRACTICE","OL14 5RN","02T",27.87039385579,4
"B84007","BRIG ROYD SURGERY","HX6 4BN","02T",14.4162050618349,8
"B84008","DR CHIN AND PARTNERS","HX3 8AF","02T",12.5940327678514,9
"B84009","STAINLAND ROAD MEDICAL CENTRE","HX4 8BD","02T",17.040098193933,7
"B84010","KEIGHLEY ROAD SURGERY","HX2 9LL","02T",32.4913240801731,3
"B84011","CHURCH LANE SURGERY","HD6 1AT","02T",20.0356782260173,6
"B84012","SPRING HALL GROUP PRACTICE","HX1 4JG","02T",38.8954395223027,2
"B84013","PLANE TREES GROUP PRACTICE","HX2 0QL","02T",31.6721463774699,3
"B84014","RASTRICK HEALTH CENTRE","HD6 3NA","02T",20.7123621152654,6
"B84016","BANKFIELD SURGERY","HX5 9BA","02T",25.1411140326077,4
"B84019","THE BOULEVARD MEDICAL PRACTICE","HX1 2ES","02T",34.3001543097861,2
"B84021","KING CROSS PRACTICE","HX1 3LW","02T",29.4493215654396,3
"B84612","LISTER LANE SURGERY","HX1 5AX","02T",44.4470313633704,1
"B84613","BEECHWOOD MEDICAL CENTRE","HX2 8AL","02T",41.165045725858,1
"B84618","CARITAS GROUP PRACTICE","HX3 6EL","02T",37.2740972868657,2
"B84623","LONGROYDE SURGERY","HD6 3HT","02T",23.6197381842163,5
"B85001","PARKVIEW SURGERY","BD19 5AP","X2C4Y",22.4332841348075,5
"B85002","DEARNE VALLEY HEALTH CENTRE","HD8 9JL","X2C4Y",11.8943247446611,9
"B85004","CALDER VIEW SURGERY","WF13 1HN","X2C4Y",36.0035010567101,2
"B85005","SHEPLEY HEALTH CENTRE","HD8 8DJ","X2C4Y",7.54656751086468,10
"B85006","ELMWOOD FAMILY DOCTORS","HD9 3TR","X2C4Y",11.665227700491,9
"B85008","BATLEY HEALTH CENTRE SURGERY","WF17 5ED","X2C4Y",34.275666373858,2
"B85009","NORTH ROAD SUITE,RAVENSTHORPE HEALTH CTR","WF13 3JY","X2C4Y",34.9864361136784,2
